sample,model,comparison,grouping,group,n,RMSE_poorer,RMSE_richer,delta_RMSE,ci_low,ci_high,mean_dMSE,p_value,n_year_clusters
held-out 2020-2022,XGBoost,text given firm and survey,naics_2digit,42,67975,0.38035386249781017,0.3803829548196292,2.9092321819024214e-05,-0.0005301391629361496,0.0006166633433024038,4.8936551732045834e-05,0.8644031774165084,3
held-out 2020-2022,XGBoost,text given firm and survey,naics_2digit,44,22993,0.36274992590721356,0.36323137591451304,0.00048145000729954424,-0.00031298430291909485,0.0014091016816742963,0.0003882787953969609,0.38862532846070924,3
held-out 2020-2022,XGBoost,text given firm and survey,naics_2digit,45,8515,0.3929005521035283,0.39326377847188526,0.00036322636835700584,-7.241784675404705e-05,0.0007037312330037682,0.00029748520741245467,0.24348199070203377,3
held-out 2020-2022,XGBoost,text given firm and survey,naics_2digit,48,28052,0.37948958277538736,0.3792005219554029,-0.00028906081998447686,-0.0004996132010881005,-0.00013335333537778382,-0.00021520382690292351,0.1348815104022147,3
held-out 2020-2022,XGBoost,text given firm and survey,naics_2digit,51,7084,0.3927793017538357,0.39284533880370925,6.6037049873513e-05,-0.00014777764726758846,0.0006026386224174396,8.081409826624463e-05,0.7139464102800454,3
held-out 2020-2022,XGBoost,text given firm and survey,naics_2digit,52,6593,0.380746367747785,0.38086879902739024,0.0001224312796052618,-0.0002739939616047682,0.0005007645072126476,7.617228003281677e-05,0.701734563928681,3
held-out 2020-2022,XGBoost,text given firm and survey,naics_2digit,53,56174,0.3408012034968698,0.3405644297795995,-0.00023677371727032215,-0.00033859695230353815,-0.00011422529951360394,-0.00016103444559514588,0.06830313086982023,3
held-out 2020-2022,XGBoost,text given firm and survey,naics_2digit,54,65332,0.3919321436214875,0.3919331379625574,9.943410699264632e-07,-0.00018877855288912393,0.0002664637665414915,1.0306483512946208e-05,0.930193558943271,3
held-out 2020-2022,XGBoost,text given firm and survey,naics_2digit,55,23480,0.41053609709369915,0.4104702333716207,-6.586372207845193e-05,-0.00021076961995580845,0.00010285131323511942,-4.5227250228035055e-05,0.6037373057513583,3
held-out 2020-2022,XGBoost,text given firm and survey,naics_2digit,56,47772,0.37826698420291954,0.3781848806478712,-8.210355504834066e-05,-0.00028268226675054464,0.0001498021285308293,-5.185881204132066e-05,0.6354853444843243,3
